path,size_bytes,extension,step68_related
baseline_tests/run_step39_artifact_manifest.py,4683,.py,False
baseline_tests/run_step39_cycle_to_cycle_drift_summary.py,1396,.py,False
baseline_tests/run_step39_engineering_vs_link_area_multicycle_comparison.py,1460,.py,False
baseline_tests/run_step39_force_impulse_multicycle_summary.py,1569,.py,False
baseline_tests/run_step39_multicycle_driver.py,1295,.py,False
baseline_tests/run_step39_multicycle_proxy_diagnostics.py,2061,.py,False
baseline_tests/run_step39_quality_report_aggregation.py,4462,.py,False
baseline_tests/run_step39_static_vs_experimental_multicycle_comparison.py,1635,.py,False
baseline_tests/run_step39_step38_regression_guard.py,3294,.py,False
baseline_tests/run_step39_tethered_no_free_body_guard.py,1131,.py,False
baseline_tests/run_step39_wall_velocity_multicycle_quality.py,1917,.py,False
baseline_tests/run_step40_artifact_manifest.py,4711,.py,False
baseline_tests/run_step40_cap_saturation_diagnostics.py,1201,.py,False
baseline_tests/run_step40_engineering_vs_link_area_parameter_comparison.py,1225,.py,False
baseline_tests/run_step40_force_impulse_parameter_response.py,1272,.py,False
baseline_tests/run_step40_parameter_config_validation.py,6119,.py,False
baseline_tests/run_step40_parameter_sensitivity_summary.py,1028,.py,False
baseline_tests/run_step40_parameter_sweep_driver.py,1765,.py,False
baseline_tests/run_step40_quality_report_aggregation.py,4460,.py,False
baseline_tests/run_step40_static_vs_parameter_comparison.py,1285,.py,False
baseline_tests/run_step40_step39_regression_guard.py,3528,.py,False
baseline_tests/run_step40_tethered_no_free_body_guard.py,1666,.py,False
baseline_tests/run_step41_64_feasibility_summary.py,938,.py,False
baseline_tests/run_step41_64_selected_parameter_driver.py,1804,.py,False
baseline_tests/run_step41_artifact_manifest.py,4713,.py,False
baseline_tests/run_step41_cycle_proxy_64_diagnostics.py,1417,.py,False
baseline_tests/run_step41_engineering_vs_link_area_64_comparison.py,1162,.py,False
baseline_tests/run_step41_force_impulse_64_summary.py,1042,.py,False
baseline_tests/run_step41_quality_report_aggregation.py,4474,.py,False
baseline_tests/run_step41_selected_parameter_config_validation.py,6554,.py,False
baseline_tests/run_step41_static_vs_experimental_64_comparison.py,1262,.py,False
baseline_tests/run_step41_step40_regression_guard.py,3390,.py,False
baseline_tests/run_step41_tethered_no_free_body_guard.py,1684,.py,False
baseline_tests/run_step41_wall_velocity_64_quality.py,1117,.py,False
baseline_tests/run_step42_artifact_manifest.py,4699,.py,False
baseline_tests/run_step42_cycle_closure_diagnostics.py,917,.py,False
baseline_tests/run_step42_displacement_config_validation.py,1464,.py,False
baseline_tests/run_step42_displacement_quality.py,1130,.py,False
baseline_tests/run_step42_displacement_repeatability.py,3830,.py,False
baseline_tests/run_step42_generate_geometry_displacement.py,1442,.py,False
baseline_tests/run_step42_grid_displacement_diagnostics.py,1578,.py,False
baseline_tests/run_step42_motion_displacement_consistency.py,1169,.py,False
baseline_tests/run_step42_no_driver_update_guard.py,3948,.py,False
baseline_tests/run_step42_schedule_displacement_consistency.py,1384,.py,False
baseline_tests/run_step42_step41_regression_guard.py,5270,.py,False
baseline_tests/run_step43_artifact_manifest.py,4694,.py,False
baseline_tests/run_step43_diagnostic_geometry_motion_noop_smoke.py,1578,.py,False
baseline_tests/run_step43_geometry_motion_config_validation.py,1492,.py,False
baseline_tests/run_step43_geometry_motion_interface_report.py,1220,.py,False
baseline_tests/run_step43_no_geometry_state_mutation_guard.py,4893,.py,False
baseline_tests/run_step43_quality_report_aggregation.py,2711,.py,False
baseline_tests/run_step43_static_driver_regression.py,1516,.py,False
baseline_tests/run_step43_static_vs_diagnostic_noop_comparison.py,4076,.py,False
baseline_tests/run_step43_step42_regression_guard.py,3761,.py,False
baseline_tests/run_step44_artifact_manifest.py,4703,.py,False
baseline_tests/run_step44_cycle_phase_closure.py,1246,.py,False
baseline_tests/run_step44_diagnostic_update_config_validation.py,1461,.py,False
baseline_tests/run_step44_optional_1step_driver_smoke.py,3711,.py,False
baseline_tests/run_step44_original_vs_displaced_comparison.py,1144,.py,False
baseline_tests/run_step44_projection_only_smoke.py,989,.py,False
baseline_tests/run_step44_runtime_copy_quality.py,1191,.py,False
baseline_tests/run_step44_runtime_displaced_copy.py,1177,.py,False
baseline_tests/run_step44_state_mutation_guard.py,883,.py,False
baseline_tests/run_step44_step43_regression_guard.py,2885,.py,False
baseline_tests/run_step45_artifact_manifest.py,4703,.py,False
baseline_tests/run_step45_original_vs_runtime_projection_comparison.py,1424,.py,False
baseline_tests/run_step45_projection_integration_config_validation.py,1486,.py,False
baseline_tests/run_step45_projection_phase_closure.py,1183,.py,False
baseline_tests/run_step45_runtime_projection_integration.py,1273,.py,False
baseline_tests/run_step45_runtime_projection_quality.py,1337,.py,False
baseline_tests/run_step45_runtime_projection_state_guard.py,991,.py,False
baseline_tests/run_step45_step44_projection_alignment.py,1344,.py,False
baseline_tests/run_step45_step44_regression_guard.py,3084,.py,False
baseline_tests/run_step45_ultrashort_projection_driver_smoke.py,4273,.py,False
baseline_tests/run_step46_artifact_manifest.py,4663,.py,False
baseline_tests/run_step46_component_effect_comparison.py,1262,.py,False
baseline_tests/run_step46_coupling_smoke_config_validation.py,1449,.py,False
baseline_tests/run_step46_coupling_smoke_quality.py,988,.py,False
baseline_tests/run_step46_mass_force_bounceback_diagnostics.py,1433,.py,False
baseline_tests/run_step46_one_step_coupling_smoke_matrix.py,1122,.py,False
baseline_tests/run_step46_state_mutation_guard.py,922,.py,False
baseline_tests/run_step46_step45_regression_guard.py,3422,.py,False
baseline_tests/run_step47_artifact_manifest.py,4663,.py,False
baseline_tests/run_step47_component_effect_envelope.py,1331,.py,False
baseline_tests/run_step47_mass_force_bounceback_envelope.py,1455,.py,False
baseline_tests/run_step47_phase_progression_diagnostics.py,1468,.py,False
baseline_tests/run_step47_short_step_config_validation.py,1449,.py,False
baseline_tests/run_step47_short_step_envelope_matrix.py,1124,.py,False
baseline_tests/run_step47_short_step_envelope_quality.py,1047,.py,False
baseline_tests/run_step47_state_mutation_guard.py,931,.py,False
baseline_tests/run_step47_step46_regression_guard.py,3598,.py,False
baseline_tests/run_step48_10step_config_validation.py,1416,.py,False
baseline_tests/run_step48_10step_envelope_matrix.py,1100,.py,False
baseline_tests/run_step48_10step_envelope_quality.py,1020,.py,False
baseline_tests/run_step48_artifact_manifest.py,4644,.py,False
baseline_tests/run_step48_component_effect_10step_envelope.py,1365,.py,False
baseline_tests/run_step48_mass_force_bounceback_10step_envelope.py,1511,.py,False
baseline_tests/run_step48_phase_progression_10step_diagnostics.py,1524,.py,False
baseline_tests/run_step48_state_mutation_guard.py,929,.py,False
baseline_tests/run_step48_step47_prefix_comparison.py,1387,.py,False
baseline_tests/run_step48_step47_regression_guard.py,4139,.py,False
baseline_tests/run_step49_20step_config_validation.py,1446,.py,False
baseline_tests/run_step49_20step_envelope_matrix.py,1130,.py,False
baseline_tests/run_step49_20step_envelope_quality.py,1041,.py,False
baseline_tests/run_step49_artifact_manifest.py,4644,.py,False
baseline_tests/run_step49_component_effect_20step_envelope.py,1377,.py,False
baseline_tests/run_step49_early_refill_transition_diagnostics.py,1694,.py,False
baseline_tests/run_step49_mass_force_bounceback_20step_envelope.py,1523,.py,False
baseline_tests/run_step49_phase_progression_20step_diagnostics.py,1534,.py,False
baseline_tests/run_step49_state_mutation_guard.py,929,.py,False
baseline_tests/run_step49_step48_prefix_comparison.py,1387,.py,False
baseline_tests/run_step49_step48_regression_guard.py,4145,.py,False
baseline_tests/run_step4_shared_domain.py,2514,.py,False
baseline_tests/run_step4_time_sync_dummy.py,4664,.py,False
baseline_tests/run_step4_units_consistency.py,2862,.py,False
baseline_tests/run_step50_artifact_manifest.py,4644,.py,False
baseline_tests/run_step50_component_effect_one_cycle_envelope.py,1354,.py,False
baseline_tests/run_step50_contraction_refill_segment_diagnostics.py,1867,.py,False
baseline_tests/run_step50_cycle_closure_diagnostics.py,1693,.py,False
baseline_tests/run_step50_mass_force_bounceback_one_cycle_envelope.py,1500,.py,False
baseline_tests/run_step50_one_cycle_config_validation.py,1437,.py,False
baseline_tests/run_step50_one_cycle_envelope_matrix.py,1121,.py,False
baseline_tests/run_step50_one_cycle_envelope_quality.py,1053,.py,False
baseline_tests/run_step50_phase_progression_one_cycle_diagnostics.py,1625,.py,False
baseline_tests/run_step50_state_mutation_guard.py,914,.py,False
baseline_tests/run_step50_step49_prefix_comparison.py,1383,.py,False
baseline_tests/run_step50_step49_regression_guard.py,3051,.py,False
baseline_tests/run_step51_artifact_manifest.py,4644,.py,False
baseline_tests/run_step51_component_effect_by_transfer.py,1045,.py,False
baseline_tests/run_step51_cycle_closure_by_transfer.py,1067,.py,False
baseline_tests/run_step51_engineering_vs_link_area_comparison.py,1099,.py,False
baseline_tests/run_step51_link_area_envelope.py,993,.py,False
baseline_tests/run_step51_mass_force_bounceback_transfer_envelope.py,1081,.py,False
baseline_tests/run_step51_state_mutation_guard.py,882,.py,False
baseline_tests/run_step51_step50_engineering_prefix_comparison.py,1244,.py,False
baseline_tests/run_step51_step50_regression_guard.py,3021,.py,False
baseline_tests/run_step51_transfer_comparison_matrix.py,1168,.py,False
baseline_tests/run_step51_transfer_config_validation.py,1417,.py,False
baseline_tests/run_step51_transfer_envelope_quality.py,1044,.py,False
baseline_tests/run_step52_48_config_validation.py,1362,.py,False
baseline_tests/run_step52_48_feasibility_matrix.py,1098,.py,False
baseline_tests/run_step52_48_feasibility_quality.py,978,.py,False
baseline_tests/run_step52_48_vs_step51_engineering_scaling_comparison.py,1707,.py,False
baseline_tests/run_step52_artifact_manifest.py,4644,.py,False
baseline_tests/run_step52_cycle_closure.py,861,.py,False
baseline_tests/run_step52_mass_force_bounceback_envelope.py,1005,.py,False
baseline_tests/run_step52_state_mutation_guard.py,888,.py,False
baseline_tests/run_step52_step51_regression_guard.py,3252,.py,False
baseline_tests/run_step53_active_cell_semantics_audit.py,1677,.py,False
baseline_tests/run_step53_applied_wall_support_scaling_audit.py,1650,.py,False
baseline_tests/run_step53_artifact_manifest.py,1131,.py,False
baseline_tests/run_step53_bounceback_support_scaling_audit.py,1364,.py,False
baseline_tests/run_step53_metric_claim_guard.py,1047,.py,False
baseline_tests/run_step53_phasewise_support_scaling_audit.py,2032,.py,False
baseline_tests/run_step53_reference_artifact_validation.py,1209,.py,False
baseline_tests/run_step53_step52_regression_guard.py,1164,.py,False
baseline_tests/run_step54_artifact_manifest.py,1007,.py,False
baseline_tests/run_step54_claim_guard.py,991,.py,False
baseline_tests/run_step54_lbm_relaxation_semantics_audit.py,3485,.py,False
baseline_tests/run_step54_proxy_diagnostic_truthfulness_audit.py,3126,.py,False
baseline_tests/run_step54_repository_evidence_index.py,1224,.py,False
baseline_tests/run_step54_state_guard_truthfulness_audit.py,3008,.py,False
baseline_tests/run_step54_step53_regression_guard.py,1041,.py,False
baseline_tests/run_step54_test_strength_audit.py,1315,.py,False
baseline_tests/run_step55_artifact_manifest.py,3639,.py,False
baseline_tests/run_step55_code_layout_audit.py,1025,.py,False
baseline_tests/run_step55_compatibility_shim_audit.py,1239,.py,False
baseline_tests/run_step55_import_boundary_audit.py,1225,.py,False
baseline_tests/run_step55_step54_regression_guard.py,4074,.py,False
baseline_tests/run_step55_test_strength_enum_audit.py,1975,.py,False
baseline_tests/run_step56_artifact_manifest.py,3576,.py,False
baseline_tests/run_step56_behavior_preservation_audit.py,1108,.py,False
baseline_tests/run_step56_canonical_runtime_migration_audit.py,1379,.py,False
baseline_tests/run_step56_import_execution_audit.py,1166,.py,False
baseline_tests/run_step56_legacy_shim_audit.py,1156,.py,False
baseline_tests/run_step56_step55_regression_guard.py,3692,.py,False
baseline_tests/run_step57_artifact_manifest.py,3573,.py,False
baseline_tests/run_step57_behavior_preservation_audit.py,1177,.py,False
baseline_tests/run_step57_driver_support_migration_audit.py,1438,.py,False
baseline_tests/run_step57_import_execution_audit.py,1235,.py,False
baseline_tests/run_step57_legacy_shim_audit.py,1216,.py,False
baseline_tests/run_step57_src_init_export_audit.py,1154,.py,False
baseline_tests/run_step57_step56_regression_guard.py,4739,.py,False
baseline_tests/run_step58_artifact_manifest.py,3797,.py,False
baseline_tests/run_step58_behavior_preservation_audit.py,1157,.py,False
baseline_tests/run_step58_fsidriver_migration_audit.py,1418,.py,False
baseline_tests/run_step58_import_execution_audit.py,1268,.py,False
baseline_tests/run_step58_legacy_shim_audit.py,1174,.py,False
baseline_tests/run_step58_optional_bridge_audit.py,1419,.py,False
baseline_tests/run_step58_step57_regression_guard.py,5186,.py,False
baseline_tests/run_step59_artifact_manifest.py,3160,.py,False
baseline_tests/run_step59_canonical_driver_smoke_matrix.py,1417,.py,False
baseline_tests/run_step59_canonical_driver_smoke_quality.py,1413,.py,False
baseline_tests/run_step59_geo_path_naming_audit.py,1150,.py,False
baseline_tests/run_step59_output_guard.py,1002,.py,False
baseline_tests/run_step59_step58_regression_guard.py,3604,.py,False
baseline_tests/run_step5_dynamic_solid_mask_dryrun.py,3894,.py,False
baseline_tests/run_step5_projection_after_mpm_motion.py,5216,.py,False
baseline_tests/run_step5_projection_moving_block.py,4845,.py,False
baseline_tests/run_step5_projection_static_block.py,4283,.py,False
baseline_tests/run_step60_artifact_manifest.py,3078,.py,False
baseline_tests/run_step60_duration_ramp_matrix.py,1493,.py,False
baseline_tests/run_step60_duration_ramp_quality.py,1487,.py,False
baseline_tests/run_step60_output_guard.py,1053,.py,False
baseline_tests/run_step60_step59_regression_guard.py,1060,.py,False
baseline_tests/run_step61_32_probe_matrix.py,1428,.py,False
baseline_tests/run_step61_32_probe_quality.py,1481,.py,False
baseline_tests/run_step61_artifact_manifest.py,3078,.py,False
baseline_tests/run_step61_output_guard.py,1038,.py,False
baseline_tests/run_step61_step60_regression_guard.py,1060,.py,False
baseline_tests/run_step62_32_duration_matrix.py,1467,.py,False
baseline_tests/run_step62_32_duration_quality.py,1605,.py,False
baseline_tests/run_step62_artifact_manifest.py,3078,.py,False
baseline_tests/run_step62_output_guard.py,1047,.py,False
baseline_tests/run_step62_report_consistency_guard.py,1208,.py,False
baseline_tests/run_step62_step61_regression_guard.py,1060,.py,False
baseline_tests/run_step63_67_artifact_manifest.py,3580,.py,False
baseline_tests/run_step63_67_step62_regression_guard.py,482,.py,False
baseline_tests/run_step63_code_placement_freeze_audit.py,468,.py,False
baseline_tests/run_step63_encoding_policy_audit.py,432,.py,False
baseline_tests/run_step63_regression_snapshot_consistency_audit.py,538,.py,False
baseline_tests/run_step63_remaining_solver_inventory_audit.py,503,.py,False
baseline_tests/run_step63_simulation_freeze_audit.py,446,.py,False
baseline_tests/run_step63_solver_completion_roadmap_audit.py,496,.py,False
baseline_tests/run_step64_behavior_preservation_audit.py,667,.py,False
baseline_tests/run_step64_bridge_retirement_audit.py,1560,.py,False
baseline_tests/run_step64_import_execution_audit.py,627,.py,False
baseline_tests/run_step64_legacy_shim_audit.py,587,.py,False
baseline_tests/run_step64_motion_wall_velocity_migration_audit.py,655,.py,False
baseline_tests/run_step65_behavior_preservation_audit.py,663,.py,False
baseline_tests/run_step65_import_execution_audit.py,623,.py,False
baseline_tests/run_step65_legacy_shim_audit.py,583,.py,False
baseline_tests/run_step65_runtime_geometry_migration_audit.py,635,.py,False
baseline_tests/run_step66_behavior_preservation_audit.py,679,.py,False
baseline_tests/run_step66_diagnostic_geometry_displacement_migration_audit.py,715,.py,False
baseline_tests/run_step66_import_execution_audit.py,639,.py,False
baseline_tests/run_step66_legacy_shim_audit.py,599,.py,False
baseline_tests/run_step67_behavior_preservation_audit.py,672,.py,False
baseline_tests/run_step67_import_execution_audit.py,632,.py,False
baseline_tests/run_step67_legacy_shim_audit.py,592,.py,False
baseline_tests/run_step67_squid_proxy_real_geometry_migration_audit.py,680,.py,False
baseline_tests/run_step68_artifact_manifest.py,3440,.py,True
baseline_tests/run_step68_experiment_boundary_audit.py,465,.py,True
baseline_tests/run_step68_import_execution_audit.py,471,.py,True
baseline_tests/run_step68_legacy_shim_audit.py,436,.py,True
baseline_tests/run_step68_step63_67_regression_guard.py,466,.py,True
baseline_tests/run_step68_step_specific_proxy_migration_audit.py,528,.py,True
baseline_tests/run_step68_step_specific_proxy_policy_audit.py,507,.py,True
baseline_tests/run_step6_coupled_smoke.py,8553,.py,False
baseline_tests/run_step6_lbm_response_to_moving_solid.py,5192,.py,False
baseline_tests/run_step6_penalty_force_field.py,4827,.py,False
baseline_tests/run_step6_two_way_mpm_reaction.py,4878,.py,False
baseline_tests/run_step7_beta_sweep.py,9199,.py,False
baseline_tests/run_step7_couette_like_validation.py,8309,.py,False
baseline_tests/run_step7_long_coupled_stability.py,8208,.py,False
baseline_tests/run_step7_momentum_impulse_diagnostics.py,8332,.py,False
baseline_tests/run_step8_momentum_exchange_diagnostics.py,7862,.py,False
baseline_tests/run_step8_prescribed_moving_wall_couette.py,6916,.py,False
baseline_tests/run_step8_projected_mpm_moving_boundary.py,9445,.py,False
baseline_tests/run_step8_static_bounceback_regression.py,5429,.py,False
baseline_tests/run_step9_compare_penalty_vs_moving_boundary.py,15863,.py,False
baseline_tests/run_step9_moving_boundary_coupled_smoke.py,11757,.py,False
baseline_tests/run_step9_moving_boundary_reaction_field.py,7306,.py,False
baseline_tests/run_step9_moving_boundary_two_way_mpm_reaction.py,7551,.py,False
baseline_tests/step13_common.py,3928,.py,False
baseline_tests/step14_common.py,6527,.py,False
baseline_tests/step15_common.py,12160,.py,False
baseline_tests/step16_common.py,11939,.py,False
baseline_tests/step17_common.py,14731,.py,False
baseline_tests/step18_common.py,15798,.py,False
baseline_tests/step19_common.py,18116,.py,False
baseline_tests/step20_common.py,10617,.py,False
baseline_tests/step21_common.py,17467,.py,False
baseline_tests/step22_common.py,12910,.py,False
baseline_tests/step23_common.py,13619,.py,False
baseline_tests/step24_common.py,20883,.py,False
baseline_tests/step25_common.py,3000,.py,False
baseline_tests/step26_common.py,5401,.py,False
baseline_tests/step27_common.py,14081,.py,False
baseline_tests/step28_common.py,16250,.py,False
baseline_tests/step29_common.py,16377,.py,False
baseline_tests/step30_common.py,3850,.py,False
baseline_tests/step31_common.py,20110,.py,False
baseline_tests/step32_common.py,5370,.py,False
baseline_tests/step33_common.py,6194,.py,False
baseline_tests/step34_common.py,26504,.py,False
baseline_tests/step35_common.py,4330,.py,False
baseline_tests/step36_common.py,28508,.py,False
baseline_tests/step37_common.py,24752,.py,False
baseline_tests/step38_common.py,23096,.py,False
baseline_tests/step39_common.py,23044,.py,False
baseline_tests/step40_common.py,16269,.py,False
baseline_tests/step41_common.py,16233,.py,False
baseline_tests/step42_common.py,4561,.py,False
baseline_tests/step43_common.py,27399,.py,False
baseline_tests/step44_common.py,4206,.py,False
baseline_tests/step45_common.py,4353,.py,False
baseline_tests/step46_common.py,3628,.py,False
baseline_tests/step47_common.py,3748,.py,False
baseline_tests/step48_common.py,2811,.py,False
baseline_tests/step49_common.py,2826,.py,False
baseline_tests/step50_common.py,3017,.py,False
baseline_tests/step51_common.py,2987,.py,False
baseline_tests/step52_common.py,2974,.py,False
baseline_tests/step53_common.py,2244,.py,False
baseline_tests/step54_common.py,1963,.py,False
baseline_tests/step55_common.py,1754,.py,False
